participant,tone,tone_onset,loop.thisN,key_resp_5.keys,key_resp_5.rt,mouseClick_5.clicked_name,thisA,thisB,thisC,typePrompt,cor,snr,env,CRMcorrect,CRMhit,hit,miss,cr,fa
1,stimuli/tones/silence.wav,2,0,noResp,NA,R_4,stimuli/Baron6dB/070103.wav,stimuli/Tiger/050101.wav,stimuli/Arrow/040303.wav,NA,1,silence,silence,R_4,1,0,0,1,0
1,stimuli/tones/PercTri-24dB.wav,1.25,1,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Laker/020300.wav,stimuli/Eagle/060301.wav,NA,0,-24dB,PercTri,G_2,1,0,1,0,0
1,stimuli/tones/PercTri-30dB.wav,0.75,2,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Hopper/030201.wav,stimuli/Laker/020003.wav,NA,0,-30dB,PercTri,W_3,1,0,1,0,0
1,stimuli/tones/PercTri-24dB.wav,0.75,3,noResp,NA,R_3,stimuli/Baron6dB/070102.wav,stimuli/Ringo/010300.wav,stimuli/Eagle/060101.wav,NA,0,-24dB,PercTri,R_3,1,0,1,0,0
1,stimuli/tones/FlatIEC-33dB.wav,2,4,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Ringo/010003.wav,stimuli/Eagle/060003.wav,NA,0,-33dB,Flat,R_1,1,0,1,0,0
1,stimuli/tones/silence.wav,1.25,5,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Arrow/040300.wav,stimuli/Hopper/030100.wav,NA,1,silence,silence,W_4,1,0,0,1,0
1,stimuli/tones/silence.wav,2,6,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Charlie/000102.wav,stimuli/Laker/020003.wav,NA,1,silence,silence,B_2,1,0,0,1,0
1,stimuli/tones/silence.wav,0.75,7,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Hopper/030103.wav,stimuli/Ringo/010300.wav,NA,1,silence,silence,G_1,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,8,noResp,NA,R_3,stimuli/Baron6dB/070002.wav,stimuli/Ringo/010101.wav,stimuli/Charlie/000102.wav,NA,1,silence,silence,B_3,0,0,0,1,0
1,stimuli/tones/silence.wav,2,9,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Charlie/000103.wav,stimuli/Ringo/010301.wav,NA,1,silence,silence,W_2,1,0,0,1,0
1,stimuli/tones/silence.wav,2,10,noResp,NA,W_3,stimuli/Baron6dB/070302.wav,stimuli/Tiger/050100.wav,stimuli/Laker/020202.wav,NA,1,silence,silence,G_3,0,0,0,1,0
1,stimuli/tones/silence.wav,2,11,noResp,NA,R_4,stimuli/Baron6dB/070303.wav,stimuli/Charlie/000101.wav,stimuli/Arrow/040103.wav,NA,1,silence,silence,G_4,0,0,0,1,0
1,stimuli/tones/FlatIEC-27dB.wav,2,12,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Eagle/060001.wav,stimuli/Laker/020302.wav,NA,0,-27dB,Flat,B_1,1,0,1,0,0
1,stimuli/tones/FlatIEC-18dB.wav,0.75,13,noResp,NA,W_4,stimuli/Baron6dB/070101.wav,stimuli/Laker/020002.wav,stimuli/Hopper/030203.wav,NA,0,-18dB,Flat,R_2,0,0,1,0,0
1,stimuli/tones/PercTri-33dB.wav,1.25,14,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Charlie/000303.wav,stimuli/Hopper/030003.wav,NA,0,-33dB,PercTri,W_1,1,0,1,0,0
1,stimuli/tones/FlatIEC-21dB.wav,1.25,15,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Ringo/010203.wav,stimuli/Hopper/030103.wav,NA,0,-21dB,Flat,B_4,1,0,1,0,0
1,stimuli/tones/silence.wav,1.25,16,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Arrow/040003.wav,stimuli/Laker/020200.wav,NA,1,silence,silence,B_1,1,0,0,1,0
1,stimuli/tones/FlatIEC-27dB.wav,0.75,17,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Laker/020203.wav,stimuli/Ringo/010201.wav,NA,0,-27dB,Flat,B_2,1,0,1,0,0
1,stimuli/tones/silence.wav,1.25,18,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Charlie/000003.wav,stimuli/Laker/020001.wav,NA,1,silence,silence,W_3,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,19,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Laker/020303.wav,stimuli/Hopper/030303.wav,NA,1,silence,silence,G_2,1,0,0,1,0
1,stimuli/tones/PercTri-27dB.wav,1.25,20,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Eagle/060202.wav,stimuli/Eagle/060200.wav,NA,0,-27dB,PercTri,B_4,1,0,1,0,0
1,stimuli/tones/silence.wav,0.75,21,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Arrow/040301.wav,stimuli/Arrow/040300.wav,NA,1,silence,silence,W_4,1,0,0,1,0
1,stimuli/tones/FlatIEC-33dB.wav,0.75,22,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Arrow/040002.wav,stimuli/Ringo/010303.wav,NA,0,-33dB,Flat,G_3,1,0,1,0,0
1,stimuli/tones/FlatIEC-30dB.wav,1.25,23,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Eagle/060301.wav,stimuli/Tiger/050201.wav,NA,0,-30dB,Flat,R_1,1,0,1,0,0
1,stimuli/tones/FlatIEC-21dB.wav,2,24,noResp,NA,R_3,stimuli/Baron6dB/070102.wav,stimuli/Tiger/050102.wav,stimuli/Laker/020300.wav,NA,0,-21dB,Flat,R_3,1,0,1,0,0
1,stimuli/tones/PercTri-33dB.wav,0.75,25,space,4.0161,R_4,stimuli/Baron6dB/070002.wav,stimuli/Eagle/060002.wav,stimuli/Laker/020203.wav,NA,1,-33dB,PercTri,B_3,0,1,0,0,0
1,stimuli/tones/silence.wav,0.75,26,noResp,NA,R_4,stimuli/Baron6dB/070303.wav,stimuli/Hopper/030101.wav,stimuli/Arrow/040202.wav,NA,1,silence,silence,G_4,0,0,0,1,0
1,stimuli/tones/silence.wav,0.75,27,noResp,NA,W_2,stimuli/Baron6dB/070200.wav,stimuli/Arrow/040200.wav,stimuli/Hopper/030301.wav,NA,1,silence,silence,W_1,0,0,0,1,0
1,stimuli/tones/silence.wav,1.25,28,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Hopper/030203.wav,stimuli/Ringo/010002.wav,NA,1,silence,silence,W_2,1,0,0,1,0
1,stimuli/tones/FlatIEC-33dB.wav,0.75,29,noResp,NA,R_4,stimuli/Baron6dB/070103.wav,stimuli/Laker/020000.wav,stimuli/Arrow/040201.wav,NA,0,-33dB,Flat,R_4,1,0,1,0,0
1,stimuli/tones/FlatIEC-30dB.wav,2,30,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Arrow/040201.wav,stimuli/Ringo/010001.wav,NA,0,-30dB,Flat,G_1,1,0,1,0,0
1,stimuli/tones/silence.wav,1.25,31,noResp,NA,R_2,stimuli/Baron6dB/070101.wav,stimuli/Charlie/000000.wav,stimuli/Hopper/030201.wav,NA,1,silence,silence,R_2,1,0,0,1,0
1,stimuli/tones/silence.wav,2,32,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Charlie/000200.wav,stimuli/Tiger/050200.wav,NA,1,silence,silence,R_1,1,0,0,1,0
1,stimuli/tones/silence.wav,0.75,33,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Laker/020201.wav,stimuli/Charlie/000001.wav,NA,1,silence,silence,W_4,1,0,0,1,0
1,stimuli/tones/FlatIEC-24dB.wav,2,34,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Hopper/030303.wav,stimuli/Hopper/030102.wav,NA,0,-24dB,Flat,G_1,1,0,1,0,0
1,stimuli/tones/silence.wav,1.25,35,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Charlie/000201.wav,stimuli/Arrow/040102.wav,NA,1,silence,silence,G_2,1,0,0,1,0
1,stimuli/tones/silence.wav,0.75,36,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Charlie/000202.wav,stimuli/Eagle/060102.wav,NA,1,silence,silence,W_2,1,0,0,1,0
1,stimuli/tones/FlatIEC-24dB.wav,0.75,37,noResp,NA,R_4,stimuli/Baron6dB/070103.wav,stimuli/Eagle/060300.wav,stimuli/Arrow/040302.wav,NA,0,-24dB,Flat,R_4,1,0,1,0,0
1,stimuli/tones/silence.wav,2,38,noResp,NA,R_4,stimuli/Baron6dB/070002.wav,stimuli/Hopper/030102.wav,stimuli/Tiger/050101.wav,NA,1,silence,silence,B_3,0,0,0,1,0
1,stimuli/tones/silence.wav,0.75,39,noResp,NA,R_2,stimuli/Baron6dB/070101.wav,stimuli/Ringo/010302.wav,stimuli/Ringo/010100.wav,NA,1,silence,silence,R_2,1,0,0,1,0
1,stimuli/tones/PercTri-21dB.wav,1.25,40,noResp,NA,G_4,stimuli/Baron6dB/070003.wav,stimuli/Arrow/040100.wav,stimuli/Tiger/050001.wav,NA,0,-21dB,PercTri,B_4,0,0,1,0,0
1,stimuli/tones/silence.wav,0.75,41,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Ringo/010303.wav,stimuli/Charlie/000002.wav,NA,1,silence,silence,W_3,1,0,0,1,0
1,stimuli/tones/FlatIEC-27dB.wav,0.75,42,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Hopper/030001.wav,stimuli/Laker/020303.wav,NA,0,-27dB,Flat,G_3,1,0,1,0,0
1,stimuli/tones/PercTri-18dB.wav,1.25,43,noResp,NA,G_3,stimuli/Baron6dB/070102.wav,stimuli/Hopper/030200.wav,stimuli/Hopper/030001.wav,NA,0,-18dB,PercTri,R_3,0,0,1,0,0
1,stimuli/tones/FlatIEC-18dB.wav,2,44,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Arrow/040303.wav,stimuli/Eagle/060000.wav,NA,0,-18dB,Flat,W_1,1,0,1,0,0
1,stimuli/tones/PercTri-24dB.wav,0.75,45,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Hopper/030302.wav,stimuli/Tiger/050102.wav,NA,0,-24dB,PercTri,B_2,1,0,1,0,0
1,stimuli/tones/silence.wav,2,46,noResp,NA,R_4,stimuli/Baron6dB/070303.wav,stimuli/Eagle/060101.wav,stimuli/Eagle/060203.wav,NA,1,silence,silence,G_4,0,0,0,1,0
1,stimuli/tones/FlatIEC-18dB.wav,1.25,47,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Ringo/010100.wav,stimuli/Arrow/040100.wav,NA,0,-18dB,Flat,B_1,1,0,1,0,0
1,stimuli/tones/silence.wav,0.75,48,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Tiger/050002.wav,stimuli/Ringo/010302.wav,NA,1,silence,silence,G_1,1,0,0,1,0
1,stimuli/tones/PercTri-18dB.wav,0.75,49,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Laker/020200.wav,stimuli/Eagle/060201.wav,NA,0,-18dB,PercTri,B_4,1,0,1,0,0
1,stimuli/tones/PercTri-21dB.wav,0.75,50,noResp,NA,R_4,stimuli/Baron6dB/070100.wav,stimuli/Laker/020003.wav,stimuli/Laker/020000.wav,NA,0,-21dB,PercTri,R_1,0,0,1,0,0
1,stimuli/tones/silence.wav,0.75,51,noResp,NA,B_3,stimuli/Baron6dB/070302.wav,stimuli/Arrow/040001.wav,stimuli/Arrow/040000.wav,NA,1,silence,silence,G_3,0,0,0,1,0
1,stimuli/tones/FlatIEC-21dB.wav,0.75,52,noResp,NA,W_3,stimuli/Baron6dB/070102.wav,stimuli/Laker/020202.wav,stimuli/Laker/020103.wav,NA,0,-21dB,Flat,R_3,0,0,1,0,0
1,stimuli/tones/FlatIEC-21dB.wav,2,53,noResp,NA,W_3,stimuli/Baron6dB/070200.wav,stimuli/Ringo/010102.wav,stimuli/Charlie/000103.wav,NA,0,-21dB,Flat,W_1,0,0,1,0,0
1,stimuli/tones/PercTri-21dB.wav,2,54,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Laker/020003.wav,stimuli/Arrow/040001.wav,NA,0,-21dB,PercTri,B_3,1,0,1,0,0
1,stimuli/tones/FlatIEC-30dB.wav,1.25,55,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Ringo/010201.wav,stimuli/Charlie/000201.wav,NA,0,-30dB,Flat,W_4,1,0,1,0,0
1,stimuli/tones/silence.wav,2,56,noResp,NA,G_4,stimuli/Baron6dB/070303.wav,stimuli/Arrow/040101.wav,stimuli/Charlie/000000.wav,NA,1,silence,silence,G_4,1,0,0,1,0
1,stimuli/tones/PercTri-33dB.wav,2,57,noResp,NA,R_4,stimuli/Baron6dB/070103.wav,stimuli/Laker/020001.wav,stimuli/Hopper/030202.wav,NA,0,-33dB,PercTri,R_4,1,0,1,0,0
1,stimuli/tones/PercTri-18dB.wav,2,58,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Eagle/060000.wav,stimuli/Laker/020201.wav,NA,0,-18dB,PercTri,B_2,1,0,1,0,0
1,stimuli/tones/silence.wav,0.75,59,noResp,NA,G_1,stimuli/Baron6dB/070000.wav,stimuli/Hopper/030002.wav,stimuli/Ringo/010101.wav,NA,1,silence,silence,B_1,0,0,0,1,0
1,stimuli/tones/PercTri-33dB.wav,2,60,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Laker/020102.wav,stimuli/Ringo/010200.wav,NA,0,-33dB,PercTri,G_2,1,0,1,0,0
1,stimuli/tones/silence.wav,1.25,61,noResp,NA,G_2,stimuli/Baron6dB/070101.wav,stimuli/Tiger/050003.wav,stimuli/Eagle/060202.wav,NA,1,silence,silence,R_2,0,0,0,1,0
1,stimuli/tones/FlatIEC-24dB.wav,2,62,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Tiger/050202.wav,stimuli/Arrow/040200.wav,NA,0,-24dB,Flat,W_3,1,0,1,0,0
1,stimuli/tones/FlatIEC-18dB.wav,2,63,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Laker/020002.wav,stimuli/Laker/020100.wav,NA,0,-18dB,Flat,W_2,1,0,1,0,0
1,stimuli/tones/PercTri-27dB.wav,0.75,64,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Arrow/040302.wav,stimuli/Ringo/010000.wav,NA,0,-27dB,PercTri,W_1,1,0,1,0,0
1,stimuli/tones/FlatIEC-18dB.wav,2,65,noResp,NA,R_2,stimuli/Baron6dB/070101.wav,stimuli/Ringo/010002.wav,stimuli/Charlie/000203.wav,NA,0,-18dB,Flat,R_2,1,0,1,0,0
1,stimuli/tones/PercTri-18dB.wav,0.75,66,noResp,NA,G_4,stimuli/Baron6dB/070303.wav,stimuli/Laker/020100.wav,stimuli/Hopper/030101.wav,NA,0,-18dB,PercTri,G_4,1,0,1,0,0
1,stimuli/tones/silence.wav,0.75,67,noResp,NA,W_4,stimuli/Baron6dB/070103.wav,stimuli/Ringo/010103.wav,stimuli/Laker/020000.wav,NA,1,silence,silence,R_4,0,0,0,1,0
1,stimuli/tones/silence.wav,1.25,68,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Arrow/040000.wav,stimuli/Charlie/000202.wav,NA,1,silence,silence,B_3,1,0,0,1,0
1,stimuli/tones/silence.wav,0.75,69,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Eagle/060102.wav,stimuli/Charlie/000100.wav,NA,1,silence,silence,W_3,1,0,0,1,0
1,stimuli/tones/silence.wav,0.75,70,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Arrow/040103.wav,stimuli/Charlie/000303.wav,NA,1,silence,silence,G_1,1,0,0,1,0
1,stimuli/tones/FlatIEC-27dB.wav,1.25,71,noResp,NA,R_3,stimuli/Baron6dB/070102.wav,stimuli/Arrow/040102.wav,stimuli/Charlie/000101.wav,NA,0,-27dB,Flat,R_3,1,0,1,0,0
1,stimuli/tones/silence.wav,2,72,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Laker/020302.wav,stimuli/Hopper/030200.wav,NA,1,silence,silence,G_3,1,0,0,1,0
1,stimuli/tones/PercTri-30dB.wav,1.25,73,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Laker/020000.wav,stimuli/Hopper/030302.wav,NA,0,-30dB,PercTri,W_4,1,0,1,0,0
1,stimuli/tones/silence.wav,1.25,74,noResp,NA,R_4,stimuli/Baron6dB/070100.wav,stimuli/Charlie/000300.wav,stimuli/Laker/020002.wav,NA,1,silence,silence,R_1,0,0,0,1,0
1,stimuli/tones/silence.wav,2,75,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Charlie/000302.wav,stimuli/Tiger/050203.wav,NA,1,silence,silence,B_2,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,76,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Ringo/010200.wav,stimuli/Tiger/050002.wav,NA,1,silence,silence,B_1,1,0,0,1,0
1,stimuli/tones/silence.wav,2,77,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Hopper/030301.wav,stimuli/Hopper/030300.wav,NA,1,silence,silence,B_4,1,0,0,1,0
1,stimuli/tones/FlatIEC-21dB.wav,0.75,78,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Laker/020103.wav,stimuli/Charlie/000301.wav,NA,0,-21dB,Flat,W_2,1,0,1,0,0
1,stimuli/tones/PercTri-27dB.wav,0.75,79,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Hopper/030202.wav,stimuli/Charlie/000003.wav,NA,0,-27dB,PercTri,G_2,1,0,1,0,0
1,stimuli/tones/silence.wav,0.75,80,noResp,NA,R_4,stimuli/Baron6dB/070103.wav,stimuli/Eagle/060003.wav,stimuli/Eagle/060300.wav,NA,1,silence,silence,R_4,1,0,0,1,0
1,stimuli/tones/silence.wav,2,81,noResp,NA,R_3,stimuli/Baron6dB/070102.wav,stimuli/Charlie/000203.wav,stimuli/Laker/020301.wav,NA,1,silence,silence,R_3,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,82,noResp,NA,G_4,stimuli/Baron6dB/070303.wav,stimuli/Charlie/000002.wav,stimuli/Tiger/050100.wav,NA,1,silence,silence,G_4,1,0,0,1,0
1,stimuli/tones/PercTri-18dB.wav,0.75,83,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Tiger/050103.wav,stimuli/Ringo/010202.wav,NA,0,-18dB,PercTri,R_1,1,0,1,0,0
1,stimuli/tones/FlatIEC-27dB.wav,1.25,84,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Tiger/050000.wav,stimuli/Laker/020101.wav,NA,0,-27dB,Flat,B_2,1,0,1,0,0
1,stimuli/tones/FlatIEC-18dB.wav,1.25,85,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Hopper/030003.wav,stimuli/Laker/020001.wav,NA,0,-18dB,Flat,W_2,1,0,1,0,0
1,stimuli/tones/silence.wav,1.25,86,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Eagle/060103.wav,stimuli/Ringo/010102.wav,NA,1,silence,silence,B_3,1,0,0,1,0
1,stimuli/tones/PercTri-18dB.wav,1.25,87,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Eagle/060302.wav,stimuli/Ringo/010203.wav,NA,0,-18dB,PercTri,W_1,1,0,1,0,0
1,stimuli/tones/silence.wav,1.25,88,noResp,NA,W_3,stimuli/Baron6dB/070302.wav,stimuli/Laker/020301.wav,stimuli/Arrow/040002.wav,NA,1,silence,silence,G_3,0,0,0,1,0
1,stimuli/tones/silence.wav,0.75,89,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Charlie/000301.wav,stimuli/Eagle/060302.wav,NA,1,silence,silence,W_3,1,0,0,1,0
1,stimuli/tones/silence.wav,2,90,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Charlie/000001.wav,stimuli/Tiger/050103.wav,NA,1,silence,silence,G_1,1,0,0,1,0
1,stimuli/tones/silence.wav,0.75,91,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Tiger/050001.wav,stimuli/Eagle/060001.wav,NA,1,silence,silence,G_2,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,92,noResp,NA,G_4,stimuli/Baron6dB/070003.wav,stimuli/Laker/020001.wav,stimuli/Charlie/000302.wav,NA,1,silence,silence,B_4,0,0,0,1,0
1,stimuli/tones/FlatIEC-24dB.wav,2,93,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Eagle/060200.wav,stimuli/Arrow/040101.wav,NA,0,-24dB,Flat,W_4,1,0,1,0,0
1,stimuli/tones/silence.wav,1.25,94,noResp,NA,R_2,stimuli/Baron6dB/070101.wav,stimuli/Eagle/060203.wav,stimuli/Eagle/060002.wav,NA,1,silence,silence,R_2,1,0,0,1,0
1,stimuli/tones/silence.wav,0.75,95,noResp,NA,W_1,stimuli/Baron6dB/070000.wav,stimuli/Eagle/060303.wav,stimuli/Laker/020102.wav,NA,1,silence,silence,B_1,0,0,0,1,0
1,stimuli/tones/silence.wav,0.75,96,noResp,NA,W_4,stimuli/Baron6dB/070000.wav,stimuli/Tiger/050200.wav,stimuli/Arrow/040203.wav,NA,1,silence,silence,B_1,0,0,0,1,0
1,stimuli/tones/FlatIEC-21dB.wav,0.75,97,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Ringo/010202.wav,stimuli/Charlie/000200.wav,NA,0,-21dB,Flat,B_2,1,0,1,0,0
1,stimuli/tones/FlatIEC-24dB.wav,0.75,98,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Laker/020101.wav,stimuli/Hopper/030002.wav,NA,0,-24dB,Flat,G_3,1,0,1,0,0
1,stimuli/tones/FlatIEC-33dB.wav,1.25,99,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Hopper/030100.wav,stimuli/Tiger/050000.wav,NA,0,-33dB,Flat,W_2,1,0,1,0,0
1,stimuli/tones/PercTri-24dB.wav,2,100,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Charlie/000100.wav,stimuli/Eagle/060103.wav,NA,0,-24dB,PercTri,W_3,1,0,1,0,0
1,stimuli/tones/silence.wav,0.75,101,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Hopper/030000.wav,stimuli/Charlie/000300.wav,NA,1,silence,silence,W_1,1,0,0,1,0
1,stimuli/tones/PercTri-24dB.wav,1.25,102,noResp,NA,W_2,stimuli/Baron6dB/070301.wav,stimuli/Tiger/050203.wav,stimuli/Tiger/050003.wav,NA,0,-24dB,PercTri,G_2,0,0,1,0,0
1,stimuli/tones/FlatIEC-21dB.wav,2,103,noResp,NA,R_4,stimuli/Baron6dB/070103.wav,stimuli/Eagle/060201.wav,stimuli/Hopper/030000.wav,NA,0,-21dB,Flat,R_4,1,0,1,0,0
1,stimuli/tones/PercTri-27dB.wav,2,104,noResp,NA,W_4,stimuli/Baron6dB/070003.wav,stimuli/Hopper/030300.wav,stimuli/Tiger/050202.wav,NA,0,-27dB,PercTri,B_4,0,0,1,0,0
1,stimuli/tones/PercTri-30dB.wav,2,105,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Tiger/050201.wav,stimuli/Eagle/060303.wav,NA,0,-30dB,PercTri,R_1,1,0,1,0,0
1,stimuli/tones/FlatIEC-21dB.wav,1.25,106,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Eagle/060100.wav,stimuli/Arrow/040301.wav,NA,0,-21dB,Flat,W_4,1,0,1,0,0
1,stimuli/tones/silence.wav,0.75,107,noResp,NA,W_2,stimuli/Baron6dB/070101.wav,stimuli/Ringo/010000.wav,stimuli/Arrow/040003.wav,NA,1,silence,silence,R_2,0,0,0,1,0
1,stimuli/tones/silence.wav,2,108,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Ringo/010001.wav,stimuli/Ringo/010003.wav,NA,1,silence,silence,B_3,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,109,noResp,NA,G_4,stimuli/Baron6dB/070303.wav,stimuli/Arrow/040202.wav,stimuli/Ringo/010103.wav,NA,1,silence,silence,G_4,1,0,0,1,0
1,stimuli/tones/silence.wav,2,110,noResp,NA,R_3,stimuli/Baron6dB/070102.wav,stimuli/Ringo/010301.wav,stimuli/Eagle/060100.wav,NA,1,silence,silence,R_3,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,111,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Arrow/040203.wav,stimuli/Laker/020002.wav,NA,1,silence,silence,G_1,1,0,0,1,0
1,stimuli/tones/PercTri-24dB.wav,2,112,noResp,NA,W_2,stimuli/Baron6dB/070101.wav,stimuli/Arrow/040202.wav,stimuli/Eagle/060003.wav,NA,0,-24dB,PercTri,R_2,0,0,1,0,0
1,stimuli/tones/silence.wav,1.25,113,noResp,NA,W_1,stimuli/Baron6dB/070100.wav,stimuli/Ringo/010101.wav,stimuli/Hopper/030301.wav,NA,1,silence,silence,R_1,0,0,0,1,0
1,stimuli/tones/silence.wav,0.75,114,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Tiger/050100.wav,stimuli/Laker/020201.wav,NA,1,silence,silence,G_1,1,0,0,1,0
1,stimuli/tones/FlatIEC-33dB.wav,1.25,115,noResp,NA,R_4,stimuli/Baron6dB/070103.wav,stimuli/Charlie/000101.wav,stimuli/Arrow/040103.wav,NA,0,-33dB,Flat,R_4,1,0,1,0,0
1,stimuli/tones/PercTri-21dB.wav,0.75,116,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Ringo/010200.wav,stimuli/Arrow/040202.wav,NA,0,-21dB,PercTri,G_2,1,0,1,0,0
1,stimuli/tones/PercTri-18dB.wav,2,117,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Charlie/000201.wav,stimuli/Hopper/030202.wav,NA,0,-18dB,PercTri,B_4,1,0,1,0,0
1,stimuli/tones/FlatIEC-24dB.wav,1.25,118,noResp,NA,W_4,stimuli/Baron6dB/070201.wav,stimuli/Laker/020103.wav,stimuli/Ringo/010200.wav,NA,0,-24dB,Flat,W_2,0,0,1,0,0
1,stimuli/tones/FlatIEC-21dB.wav,1.25,119,noResp,NA,B_2,stimuli/Baron6dB/070000.wav,stimuli/Charlie/000001.wav,stimuli/Laker/020001.wav,NA,0,-21dB,Flat,B_1,0,0,1,0,0
1,stimuli/tones/silence.wav,1.25,120,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Laker/020000.wav,stimuli/Charlie/000202.wav,NA,1,silence,silence,B_3,1,0,0,1,0
1,stimuli/tones/FlatIEC-18dB.wav,0.75,121,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Laker/020303.wav,stimuli/Laker/020203.wav,NA,0,-18dB,Flat,W_4,1,0,1,0,0
1,stimuli/tones/silence.wav,2,122,noResp,NA,W_4,stimuli/Baron6dB/070302.wav,stimuli/Hopper/030301.wav,stimuli/Laker/020103.wav,NA,1,silence,silence,G_3,0,0,0,1,0
