participant,tone,tone_onset,loop.thisN,key_resp_5.keys,key_resp_5.rt,mouseClick_5.clicked_name,thisA,thisB,thisC,typePrompt,cor,snr,env,CRMcorrect,CRMhit,hit,miss,cr,fa
115,stimuli/tones/PercTri-30dB.wav,0.75,10,space,1.3438,G_2,stimuli/Baron6dB/070301.wav,stimuli/Ringo/010200.wav,stimuli/Arrow/040201.wav,NA,1,-30dB,PercTri,G_2,1,1,0,0,0
115,stimuli/tones/FlatIEC-21dB.wav,2,11,space,2.8504,W_3,stimuli/Baron6dB/070202.wav,stimuli/Ringo/010101.wav,stimuli/Eagle/060200.wav,NA,1,-21dB,Flat,W_3,1,1,0,0,0
115,stimuli/tones/PercTri-21dB.wav,1.25,12,space,1.7543,G_1,stimuli/Baron6dB/070300.wav,stimuli/Laker/020301.wav,stimuli/Laker/020000.wav,NA,1,-21dB,PercTri,G_1,1,1,0,0,0
115,stimuli/tones/silence.wav,1.25,13,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Arrow/040100.wav,stimuli/Arrow/040003.wav,NA,1,silence,silence,W_1,1,0,0,1,0
115,stimuli/tones/PercTri-18dB.wav,1.25,14,space,1.6512,R_4,stimuli/Baron6dB/070103.wav,stimuli/Arrow/040203.wav,stimuli/Arrow/040301.wav,NA,1,-18dB,PercTri,R_4,1,1,0,0,0
115,stimuli/tones/silence.wav,0.75,15,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Arrow/040103.wav,stimuli/Hopper/030300.wav,NA,1,silence,silence,R_1,1,0,0,1,0
115,stimuli/tones/silence.wav,0.75,16,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Ringo/010203.wav,stimuli/Eagle/060101.wav,NA,1,silence,silence,G_1,1,0,0,1,0
115,stimuli/tones/PercTri-33dB.wav,2,17,space,2.484,R_2,stimuli/Baron6dB/070101.wav,stimuli/Arrow/040102.wav,stimuli/Charlie/000303.wav,NA,1,-33dB,PercTri,R_2,1,1,0,0,0
115,stimuli/tones/silence.wav,0.75,18,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Laker/020001.wav,stimuli/Charlie/000200.wav,NA,1,silence,silence,W_2,1,0,0,1,0
115,stimuli/tones/silence.wav,0.75,19,noResp,NA,R_4,stimuli/Baron6dB/070103.wav,stimuli/Laker/020101.wav,stimuli/Laker/020100.wav,NA,1,silence,silence,R_4,1,0,0,1,0
115,stimuli/tones/FlatIEC-33dB.wav,2,20,space,2.7647,R_1,stimuli/Baron6dB/070100.wav,stimuli/Arrow/040300.wav,stimuli/Arrow/040302.wav,NA,1,-33dB,Flat,R_1,1,1,0,0,0
115,stimuli/tones/silence.wav,0.75,21,noResp,NA,G_4,stimuli/Baron6dB/070303.wav,stimuli/Hopper/030201.wav,stimuli/Charlie/000201.wav,NA,1,silence,silence,G_4,1,0,0,1,0
115,stimuli/tones/FlatIEC-18dB.wav,1.25,22,space,2.9095,W_4,stimuli/Baron6dB/070203.wav,stimuli/Ringo/010300.wav,stimuli/Hopper/030203.wav,NA,1,-18dB,Flat,W_4,1,1,0,0,0
115,stimuli/tones/silence.wav,2,23,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Eagle/060301.wav,stimuli/Ringo/010201.wav,NA,1,silence,silence,B_2,1,0,0,1,0
115,stimuli/tones/PercTri-24dB.wav,2,24,space,2.498,B_3,stimuli/Baron6dB/070002.wav,stimuli/Charlie/000103.wav,stimuli/Eagle/060002.wav,NA,1,-24dB,PercTri,B_3,1,1,0,0,0
115,stimuli/tones/silence.wav,1.25,25,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Laker/020303.wav,stimuli/Arrow/040200.wav,NA,1,silence,silence,G_3,1,0,0,1,0
115,stimuli/tones/silence.wav,1.25,26,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Hopper/030002.wav,stimuli/Arrow/040101.wav,NA,1,silence,silence,W_3,1,0,0,1,0
115,stimuli/tones/PercTri-24dB.wav,0.75,27,space,1.3594,B_4,stimuli/Baron6dB/070003.wav,stimuli/Hopper/030000.wav,stimuli/Laker/020201.wav,NA,1,-24dB,PercTri,B_4,1,1,0,0,0
115,stimuli/tones/PercTri-18dB.wav,1.25,28,space,1.8998,W_1,stimuli/Baron6dB/070200.wav,stimuli/Charlie/000003.wav,stimuli/Eagle/060103.wav,NA,1,-18dB,PercTri,W_1,1,1,0,0,0
115,stimuli/tones/FlatIEC-21dB.wav,1.25,29,space,2.466,B_1,stimuli/Baron6dB/070000.wav,stimuli/Eagle/060201.wav,stimuli/Hopper/030101.wav,NA,1,-21dB,Flat,B_1,1,1,0,0,0
115,stimuli/tones/silence.wav,0.75,30,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Arrow/040101.wav,stimuli/Eagle/060301.wav,NA,1,silence,silence,G_2,1,0,0,1,0
115,stimuli/tones/PercTri-18dB.wav,2,31,space,2.4424,R_3,stimuli/Baron6dB/070102.wav,stimuli/Charlie/000101.wav,stimuli/Hopper/030200.wav,NA,1,-18dB,PercTri,R_3,1,1,0,0,0
115,stimuli/tones/FlatIEC-30dB.wav,1.25,32,space,3.2419,G_3,stimuli/Baron6dB/070302.wav,stimuli/Ringo/010103.wav,stimuli/Eagle/060001.wav,NA,1,-30dB,Flat,G_3,1,1,0,0,0
115,stimuli/tones/silence.wav,0.75,33,noResp,NA,R_3,stimuli/Baron6dB/070103.wav,stimuli/Hopper/030103.wav,stimuli/Charlie/000101.wav,NA,1,silence,silence,R_4,0,0,0,1,0
115,stimuli/tones/silence.wav,2,34,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Eagle/060001.wav,stimuli/Ringo/010000.wav,NA,1,silence,silence,G_1,1,0,0,1,0
115,stimuli/tones/silence.wav,2,35,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Arrow/040002.wav,stimuli/Arrow/040100.wav,NA,1,silence,silence,G_2,1,0,0,1,0
115,stimuli/tones/silence.wav,2,36,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Charlie/000102.wav,stimuli/Tiger/050203.wav,NA,1,silence,silence,B_4,1,0,0,1,0
115,stimuli/tones/silence.wav,2,37,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Arrow/040200.wav,stimuli/Ringo/010100.wav,NA,1,silence,silence,W_1,1,0,0,1,0
115,stimuli/tones/silence.wav,1.25,38,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Hopper/030303.wav,stimuli/Charlie/000103.wav,NA,1,silence,silence,B_3,1,0,0,1,0
115,stimuli/tones/PercTri-33dB.wav,2,39,space,2.5661,W_3,stimuli/Baron6dB/070202.wav,stimuli/Eagle/060302.wav,stimuli/Charlie/000300.wav,NA,1,-33dB,PercTri,W_3,1,1,0,0,0
115,stimuli/tones/FlatIEC-33dB.wav,1.25,40,noResp,NA,R_3,stimuli/Baron6dB/070102.wav,stimuli/Tiger/050201.wav,stimuli/Laker/020102.wav,NA,0,-33dB,Flat,R_3,1,0,1,0,0
115,stimuli/tones/FlatIEC-33dB.wav,1.25,41,noResp,NA,G_4,stimuli/Baron6dB/070303.wav,stimuli/Charlie/000002.wav,stimuli/Tiger/050101.wav,NA,0,-33dB,Flat,G_4,1,0,1,0,0
115,stimuli/tones/FlatIEC-27dB.wav,1.25,42,space,2.5426,B_1,stimuli/Baron6dB/070000.wav,stimuli/Tiger/050100.wav,stimuli/Eagle/060201.wav,NA,1,-27dB,Flat,B_1,1,1,0,0,0
115,stimuli/tones/PercTri-24dB.wav,1.25,43,space,1.7609,R_2,stimuli/Baron6dB/070101.wav,stimuli/Arrow/040000.wav,stimuli/Arrow/040202.wav,NA,1,-24dB,PercTri,R_2,1,1,0,0,0
115,stimuli/tones/silence.wav,2,44,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Arrow/040201.wav,stimuli/Arrow/040103.wav,NA,1,silence,silence,R_1,1,0,0,1,0
115,stimuli/tones/silence.wav,1.25,45,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Hopper/030202.wav,stimuli/Tiger/050003.wav,NA,1,silence,silence,W_2,1,0,0,1,0
115,stimuli/tones/silence.wav,0.75,46,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Tiger/050003.wav,stimuli/Eagle/060203.wav,NA,1,silence,silence,W_4,1,0,0,1,0
115,stimuli/tones/PercTri-30dB.wav,1.25,47,space,1.9915,B_2,stimuli/Baron6dB/070001.wav,stimuli/Ringo/010303.wav,stimuli/Ringo/010203.wav,NA,1,-30dB,PercTri,B_2,1,1,0,0,0
115,stimuli/tones/silence.wav,2,48,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Ringo/010100.wav,stimuli/Ringo/010002.wav,NA,1,silence,silence,B_1,1,0,0,1,0
115,stimuli/tones/FlatIEC-18dB.wav,0.75,49,space,1.2255,W_2,stimuli/Baron6dB/070201.wav,stimuli/Eagle/060003.wav,stimuli/Charlie/000001.wav,NA,1,-18dB,Flat,W_2,1,1,0,0,0
115,stimuli/tones/silence.wav,2,50,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Ringo/010302.wav,stimuli/Charlie/000202.wav,NA,1,silence,silence,G_1,1,0,0,1,0
115,stimuli/tones/silence.wav,1.25,51,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Laker/020100.wav,stimuli/Charlie/000000.wav,NA,1,silence,silence,B_2,1,0,0,1,0
115,stimuli/tones/FlatIEC-30dB.wav,0.75,52,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Ringo/010000.wav,stimuli/Laker/020003.wav,NA,0,-30dB,Flat,W_3,1,0,1,0,0
115,stimuli/tones/PercTri-24dB.wav,1.25,53,space,1.5918,R_3,stimuli/Baron6dB/070302.wav,stimuli/Tiger/050101.wav,stimuli/Ringo/010102.wav,NA,1,-24dB,PercTri,G_3,0,1,0,0,0
115,stimuli/tones/silence.wav,0.75,54,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Eagle/060000.wav,stimuli/Laker/020303.wav,NA,1,silence,silence,W_4,1,0,0,1,0
115,stimuli/tones/PercTri-18dB.wav,0.75,55,space,1.2924,W_4,stimuli/Baron6dB/070103.wav,stimuli/Charlie/000201.wav,stimuli/Charlie/000301.wav,NA,1,-18dB,PercTri,R_4,0,1,0,0,0
115,stimuli/tones/FlatIEC-27dB.wav,0.75,56,noResp,NA,R_3,stimuli/Baron6dB/070102.wav,stimuli/Laker/020200.wav,stimuli/Hopper/030003.wav,NA,0,-27dB,Flat,R_3,1,0,1,0,0
115,stimuli/tones/silence.wav,2,57,noResp,NA,R_4,stimuli/Baron6dB/070303.wav,stimuli/Eagle/060303.wav,stimuli/Charlie/000302.wav,NA,1,silence,silence,G_4,0,0,0,1,0
115,stimuli/tones/silence.wav,0.75,58,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Laker/020000.wav,stimuli/Hopper/030303.wav,NA,1,silence,silence,G_2,1,0,0,1,0
115,stimuli/tones/PercTri-21dB.wav,0.75,59,space,1.2169,R_1,stimuli/Baron6dB/070100.wav,stimuli/Tiger/050202.wav,stimuli/Eagle/060100.wav,NA,1,-21dB,PercTri,R_1,1,1,0,0,0
115,stimuli/tones/silence.wav,2,60,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Eagle/060300.wav,stimuli/Laker/020202.wav,NA,1,silence,silence,W_1,1,0,0,1,0
115,stimuli/tones/FlatIEC-33dB.wav,1.25,61,space,2.7856,R_2,stimuli/Baron6dB/070101.wav,stimuli/Eagle/060203.wav,stimuli/Arrow/040002.wav,NA,1,-33dB,Flat,R_2,1,1,0,0,0
115,stimuli/tones/FlatIEC-24dB.wav,1.25,62,space,1.9667,R_3,stimuli/Baron6dB/070002.wav,stimuli/Hopper/030100.wav,stimuli/Charlie/000002.wav,NA,1,-24dB,Flat,B_3,0,1,0,0,0
115,stimuli/tones/PercTri-30dB.wav,0.75,63,space,1.2758,B_4,stimuli/Baron6dB/070003.wav,stimuli/Laker/020302.wav,stimuli/Tiger/050302.wav,NA,1,-30dB,PercTri,B_4,1,1,0,0,0
115,stimuli/tones/silence.wav,2,64,noResp,NA,R_3,stimuli/Baron6dB/070102.wav,stimuli/Hopper/030102.wav,stimuli/Arrow/040001.wav,NA,1,silence,silence,R_3,1,0,0,1,0
115,stimuli/tones/FlatIEC-27dB.wav,0.75,65,space,1.4354,B_2,stimuli/Baron6dB/070001.wav,stimuli/Arrow/040302.wav,stimuli/Eagle/060302.wav,NA,1,-27dB,Flat,B_2,1,1,0,0,0
115,stimuli/tones/PercTri-30dB.wav,2,66,space,2.6327,B_3,stimuli/Baron6dB/070002.wav,stimuli/Arrow/040303.wav,stimuli/Tiger/050303.wav,NA,1,-30dB,PercTri,B_3,1,1,0,0,0
115,stimuli/tones/PercTri-27dB.wav,0.75,67,space,2.2938,R_1,stimuli/Baron6dB/070100.wav,stimuli/Laker/020102.wav,stimuli/Eagle/060003.wav,NA,1,-27dB,PercTri,R_1,1,1,0,0,0
115,stimuli/tones/silence.wav,1.25,68,noResp,NA,R_4,stimuli/Baron6dB/070103.wav,stimuli/Hopper/030001.wav,stimuli/Arrow/040000.wav,NA,1,silence,silence,R_4,1,0,0,1,0
115,stimuli/tones/silence.wav,0.75,69,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Tiger/050000.wav,stimuli/Ringo/010300.wav,NA,1,silence,silence,W_4,1,0,0,1,0
115,stimuli/tones/silence.wav,2,70,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Laker/020202.wav,stimuli/Laker/020300.wav,NA,1,silence,silence,W_1,1,0,0,1,0
115,stimuli/tones/PercTri-27dB.wav,0.75,71,space,1.3592,W_2,stimuli/Baron6dB/070201.wav,stimuli/Eagle/060202.wav,stimuli/Tiger/050102.wav,NA,1,-27dB,PercTri,W_2,1,1,0,0,0
115,stimuli/tones/silence.wav,0.75,72,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Hopper/030301.wav,stimuli/Hopper/030000.wav,NA,1,silence,silence,G_2,1,0,0,1,0
115,stimuli/tones/silence.wav,1.25,73,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Charlie/000000.wav,stimuli/Laker/020002.wav,NA,1,silence,silence,G_3,1,0,0,1,0
115,stimuli/tones/silence.wav,2,74,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Ringo/010001.wav,stimuli/Laker/020301.wav,NA,1,silence,silence,B_1,1,0,0,1,0
115,stimuli/tones/silence.wav,0.75,75,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Ringo/010003.wav,stimuli/Ringo/010003.wav,NA,1,silence,silence,G_1,1,0,0,1,0
115,stimuli/tones/FlatIEC-27dB.wav,2,76,space,2.7505,B_4,stimuli/Baron6dB/070003.wav,stimuli/Ringo/010201.wav,stimuli/Ringo/010103.wav,NA,1,-27dB,Flat,B_4,1,1,0,0,0
115,stimuli/tones/silence.wav,0.75,77,noResp,NA,R_2,stimuli/Baron6dB/070101.wav,stimuli/Eagle/060002.wav,stimuli/Laker/020001.wav,NA,1,silence,silence,R_2,1,0,0,1,0
115,stimuli/tones/PercTri-33dB.wav,1.25,78,space,1.8331,W_3,stimuli/Baron6dB/070202.wav,stimuli/Charlie/000300.wav,stimuli/Arrow/040102.wav,NA,1,-33dB,PercTri,W_3,1,1,0,0,0
115,stimuli/tones/silence.wav,0.75,79,noResp,NA,G_4,stimuli/Baron6dB/070303.wav,stimuli/Arrow/040003.wav,stimuli/Hopper/030102.wav,NA,1,silence,silence,G_4,1,0,0,1,0
115,stimuli/tones/silence.wav,1.25,80,noResp,NA,G_4,stimuli/Baron6dB/070303.wav,stimuli/Tiger/050103.wav,stimuli/Hopper/030100.wav,NA,1,silence,silence,G_4,1,0,0,1,0
115,stimuli/tones/silence.wav,0.75,81,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Tiger/050001.wav,stimuli/Eagle/060102.wav,NA,1,silence,silence,G_1,1,0,0,1,0
115,stimuli/tones/FlatIEC-18dB.wav,2,82,space,2.6992,W_2,stimuli/Baron6dB/070201.wav,stimuli/Eagle/060101.wav,stimuli/Laker/020101.wav,NA,1,-18dB,Flat,W_2,1,1,0,0,0
115,stimuli/tones/silence.wav,1.25,83,noResp,NA,R_3,stimuli/Baron6dB/070102.wav,stimuli/Laker/020201.wav,stimuli/Ringo/010303.wav,NA,1,silence,silence,R_3,1,0,0,1,0
115,stimuli/tones/silence.wav,0.75,84,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Eagle/060200.wav,stimuli/Laker/020203.wav,NA,1,silence,silence,R_1,1,0,0,1,0
115,stimuli/tones/silence.wav,1.25,85,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Eagle/060100.wav,stimuli/Laker/020302.wav,NA,1,silence,silence,B_2,1,0,0,1,0
115,stimuli/tones/silence.wav,2,86,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Arrow/040301.wav,stimuli/Tiger/050201.wav,NA,1,silence,silence,W_4,1,0,0,1,0
115,stimuli/tones/FlatIEC-30dB.wav,0.75,87,space,1.4166,R_2,stimuli/Baron6dB/070101.wav,stimuli/Charlie/000001.wav,stimuli/Eagle/060000.wav,NA,1,-30dB,Flat,R_2,1,1,0,0,0
115,stimuli/tones/silence.wav,0.75,88,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Charlie/000303.wav,stimuli/Arrow/040303.wav,NA,1,silence,silence,B_1,1,0,0,1,0
115,stimuli/tones/FlatIEC-21dB.wav,0.75,89,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Laker/020103.wav,stimuli/Hopper/030103.wav,NA,0,-21dB,Flat,W_3,1,0,1,0,0
115,stimuli/tones/silence.wav,1.25,90,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Laker/020203.wav,stimuli/Tiger/050200.wav,NA,1,silence,silence,W_1,1,0,0,1,0
115,stimuli/tones/silence.wav,2,91,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Laker/020300.wav,stimuli/Ringo/010200.wav,NA,1,silence,silence,B_4,1,0,0,1,0
115,stimuli/tones/FlatIEC-33dB.wav,2,92,space,1.2287,G_2,stimuli/Baron6dB/070301.wav,stimuli/Tiger/050300.wav,stimuli/Tiger/050000.wav,NA,1,-33dB,Flat,G_2,1,1,0,0,0
115,stimuli/tones/silence.wav,0.75,93,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Hopper/030300.wav,stimuli/Hopper/030001.wav,NA,1,silence,silence,B_3,1,0,0,1,0
115,stimuli/tones/silence.wav,1.25,94,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Ringo/010002.wav,stimuli/Tiger/050301.wav,NA,1,silence,silence,G_3,1,0,0,1,0
115,stimuli/tones/PercTri-21dB.wav,1.25,95,space,2.0152,R_4,stimuli/Baron6dB/070103.wav,stimuli/Arrow/040202.wav,stimuli/Tiger/050002.wav,NA,1,-21dB,PercTri,R_4,1,1,0,0,0
115,stimuli/tones/silence.wav,1.25,96,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Charlie/000202.wav,stimuli/Ringo/010001.wav,NA,1,silence,silence,B_1,1,0,0,1,0
115,stimuli/tones/silence.wav,1.25,97,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Tiger/050200.wav,stimuli/Eagle/060300.wav,NA,1,silence,silence,W_4,1,0,0,1,0
115,stimuli/tones/PercTri-18dB.wav,0.75,98,space,1.2102,R_1,stimuli/Baron6dB/070100.wav,stimuli/Tiger/050203.wav,stimuli/Tiger/050202.wav,NA,1,-18dB,PercTri,R_1,1,1,0,0,0
115,stimuli/tones/silence.wav,2,99,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Laker/020002.wav,stimuli/Eagle/060303.wav,NA,1,silence,silence,W_2,1,0,0,1,0
115,stimuli/tones/silence.wav,1.25,100,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Charlie/000301.wav,stimuli/Arrow/040203.wav,NA,1,silence,silence,G_3,1,0,0,1,0
115,stimuli/tones/PercTri-21dB.wav,2,101,space,2.5771,B_4,stimuli/Baron6dB/070003.wav,stimuli/Hopper/030200.wav,stimuli/Charlie/000100.wav,NA,1,-21dB,PercTri,B_4,1,1,0,0,0
115,stimuli/tones/silence.wav,2,102,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Charlie/000302.wav,stimuli/Charlie/000003.wav,NA,1,silence,silence,B_2,1,0,0,1,0
115,stimuli/tones/PercTri-18dB.wav,0.75,103,space,1.3424,G_4,stimuli/Baron6dB/070303.wav,stimuli/Hopper/030203.wav,stimuli/Tiger/050100.wav,NA,1,-18dB,PercTri,G_4,1,1,0,0,0
115,stimuli/tones/silence.wav,2,104,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Charlie/000203.wav,stimuli/Laker/020200.wav,NA,1,silence,silence,W_1,1,0,0,1,0
115,stimuli/tones/FlatIEC-18dB.wav,2,105,space,2.9505,B_3,stimuli/Baron6dB/070002.wav,stimuli/Hopper/030302.wav,stimuli/Eagle/060202.wav,NA,1,-18dB,Flat,B_3,1,1,0,0,0
115,stimuli/tones/silence.wav,0.75,106,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Tiger/050002.wav,stimuli/Hopper/030301.wav,NA,1,silence,silence,G_2,1,0,0,1,0
115,stimuli/tones/PercTri-21dB.wav,2,107,space,2.4848,R_4,stimuli/Baron6dB/070103.wav,stimuli/Ringo/010202.wav,stimuli/Ringo/010301.wav,NA,1,-21dB,PercTri,R_4,1,1,0,0,0
115,stimuli/tones/silence.wav,0.75,108,noResp,NA,R_2,stimuli/Baron6dB/070101.wav,stimuli/Charlie/000200.wav,stimuli/Laker/020103.wav,NA,1,silence,silence,R_2,1,0,0,1,0
115,stimuli/tones/silence.wav,2,109,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Laker/020003.wav,stimuli/Tiger/050001.wav,NA,1,silence,silence,G_1,1,0,0,1,0
115,stimuli/tones/FlatIEC-24dB.wav,0.75,110,space,1.3332,W_3,stimuli/Baron6dB/070202.wav,stimuli/Eagle/060103.wav,stimuli/Tiger/050103.wav,NA,1,-24dB,Flat,W_3,1,1,0,0,0
115,stimuli/tones/silence.wav,1.25,111,noResp,NA,R_3,stimuli/Baron6dB/070102.wav,stimuli/Hopper/030003.wav,stimuli/Hopper/030302.wav,NA,1,silence,silence,R_3,1,0,0,1,0
115,stimuli/tones/PercTri-33dB.wav,0.75,112,space,1.9002,R_3,stimuli/Baron6dB/070101.wav,stimuli/Tiger/050300.wav,stimuli/Charlie/000001.wav,NA,1,-33dB,PercTri,R_2,0,1,0,0,0
115,stimuli/tones/FlatIEC-24dB.wav,2,113,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Laker/020300.wav,stimuli/Hopper/030001.wav,NA,0,-24dB,Flat,W_3,1,0,1,0,0
115,stimuli/tones/silence.wav,1.25,114,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Laker/020202.wav,stimuli/Ringo/010002.wav,NA,1,silence,silence,G_1,1,0,0,1,0
115,stimuli/tones/silence.wav,0.75,115,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Eagle/060202.wav,stimuli/Ringo/010000.wav,NA,1,silence,silence,B_4,1,0,0,1,0
115,stimuli/tones/FlatIEC-21dB.wav,2,116,space,2.8843,W_1,stimuli/Baron6dB/070200.wav,stimuli/Hopper/030000.wav,stimuli/Eagle/060303.wav,NA,1,-21dB,Flat,W_1,1,1,0,0,0
115,stimuli/tones/silence.wav,0.75,117,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Tiger/050202.wav,stimuli/Arrow/040301.wav,NA,1,silence,silence,R_1,1,0,0,1,0
115,stimuli/tones/silence.wav,1.25,118,space,0.4759,R_4,stimuli/Baron6dB/070102.wav,stimuli/Charlie/000103.wav,stimuli/Tiger/050103.wav,NA,0,silence,silence,R_3,0,0,0,0,1
115,stimuli/tones/silence.wav,2,119,noResp,NA,G_4,stimuli/Baron6dB/070303.wav,stimuli/Charlie/000301.wav,stimuli/Charlie/000002.wav,NA,1,silence,silence,G_4,1,0,0,1,0
115,stimuli/tones/silence.wav,1.25,120,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Hopper/030100.wav,stimuli/Hopper/030301.wav,NA,1,silence,silence,B_3,1,0,0,1,0
115,stimuli/tones/PercTri-21dB.wav,2,121,space,2.3916,W_4,stimuli/Baron6dB/070203.wav,stimuli/Eagle/060001.wav,stimuli/Hopper/030200.wav,NA,1,-21dB,PercTri,W_4,1,1,0,0,0
115,stimuli/tones/silence.wav,0.75,122,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Eagle/060002.wav,stimuli/Laker/020302.wav,NA,1,silence,silence,G_3,1,0,0,1,0
