participant,tone,tone_onset,loop.thisN,key_resp_5.keys,key_resp_5.rt,mouseClick_5.clicked_name,thisA,thisB,thisC,typePrompt,cor,snr,env,CRMcorrect,CRMhit,hit,miss,cr,fa
1,stimuli/tones/silence.wav,2,16,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Hopper/030203.wav,stimuli/Charlie/000300.wav,NA,1,silence,silence,R_1,1,0,0,1,0
1,stimuli/tones/silence.wav,2,17,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Charlie/000003.wav,stimuli/Hopper/030203.wav,NA,1,silence,silence,B_2,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,18,noResp,NA,R_2,stimuli/Baron6dB/070101.wav,stimuli/Eagle/060001.wav,stimuli/Charlie/000302.wav,NA,1,silence,silence,R_2,1,0,0,1,0
1,stimuli/tones/FlatIEC-27dB.wav,0.75,19,space,1.6733,B_4,stimuli/Baron6dB/070003.wav,stimuli/Ringo/010201.wav,stimuli/Tiger/050103.wav,NA,1,-27dB,Flat,B_4,1,1,0,0,0
1,stimuli/tones/PercTri-30dB.wav,2,20,space,2.4944,G_1,stimuli/Baron6dB/070300.wav,stimuli/Tiger/050103.wav,stimuli/Hopper/030100.wav,NA,1,-30dB,PercTri,G_1,1,1,0,0,0
1,stimuli/tones/silence.wav,1.25,21,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Charlie/000102.wav,stimuli/Charlie/000103.wav,NA,1,silence,silence,G_2,1,0,0,1,0
1,stimuli/tones/PercTri-24dB.wav,0.75,22,space,1.3751,G_4,stimuli/Baron6dB/070303.wav,stimuli/Charlie/000103.wav,stimuli/Hopper/030101.wav,NA,1,-24dB,PercTri,G_4,1,1,0,0,0
1,stimuli/tones/FlatIEC-33dB.wav,0.75,23,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Arrow/040200.wav,stimuli/Charlie/000003.wav,NA,0,-33dB,Flat,B_3,1,0,1,0,0
1,stimuli/tones/FlatIEC-33dB.wav,1.25,24,space,2.6253,W_3,stimuli/Baron6dB/070202.wav,stimuli/Ringo/010203.wav,stimuli/Laker/020001.wav,NA,1,-33dB,Flat,W_3,1,1,0,0,0
1,stimuli/tones/FlatIEC-18dB.wav,1.25,25,space,2.2834,R_3,stimuli/Baron6dB/070102.wav,stimuli/Charlie/000202.wav,stimuli/Arrow/040001.wav,NA,1,-18dB,Flat,R_3,1,1,0,0,0
1,stimuli/tones/FlatIEC-18dB.wav,2,26,space,3.5779,W_4,stimuli/Baron6dB/070203.wav,stimuli/Tiger/050302.wav,stimuli/Charlie/000101.wav,NA,1,-18dB,Flat,W_4,1,1,0,0,0
1,stimuli/tones/FlatIEC-27dB.wav,2,27,space,3.3671,W_3,stimuli/Baron6dB/070302.wav,stimuli/Hopper/030100.wav,stimuli/Laker/020100.wav,NA,1,-27dB,Flat,G_3,0,1,0,0,0
1,stimuli/tones/FlatIEC-24dB.wav,0.75,28,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Charlie/000203.wav,stimuli/Laker/020103.wav,NA,0,-24dB,Flat,W_2,1,0,1,0,0
1,stimuli/tones/FlatIEC-33dB.wav,2,29,space,2.5974,W_4,stimuli/Baron6dB/070103.wav,stimuli/Tiger/050000.wav,stimuli/Ringo/010301.wav,NA,1,-33dB,Flat,R_4,0,1,0,0,0
1,stimuli/tones/silence.wav,1.25,30,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Ringo/010200.wav,stimuli/Laker/020101.wav,NA,1,silence,silence,B_1,1,0,0,1,0
1,stimuli/tones/silence.wav,0.75,31,space,1.6996,W_1,stimuli/Baron6dB/070200.wav,stimuli/Arrow/040001.wav,stimuli/Charlie/000102.wav,NA,0,silence,silence,W_1,1,0,0,0,1
1,stimuli/tones/FlatIEC-21dB.wav,1.25,32,space,1.8417,B_3,stimuli/Baron6dB/070002.wav,stimuli/Arrow/040202.wav,stimuli/Laker/020201.wav,NA,1,-21dB,Flat,B_3,1,1,0,0,0
1,stimuli/tones/FlatIEC-30dB.wav,2,33,space,2.668,G_2,stimuli/Baron6dB/070301.wav,stimuli/Hopper/030000.wav,stimuli/Charlie/000201.wav,NA,1,-30dB,Flat,G_2,1,1,0,0,0
1,stimuli/tones/FlatIEC-27dB.wav,1.25,34,noResp,NA,B_3,stimuli/Baron6dB/070303.wav,stimuli/Eagle/060300.wav,stimuli/Tiger/050302.wav,NA,0,-27dB,Flat,G_4,0,0,1,0,0
1,stimuli/tones/silence.wav,1.25,35,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Eagle/060000.wav,stimuli/Arrow/040200.wav,NA,1,silence,silence,W_1,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,36,noResp,NA,R_4,stimuli/Baron6dB/070103.wav,stimuli/Laker/020100.wav,stimuli/Tiger/050003.wav,NA,1,silence,silence,R_4,1,0,0,1,0
1,stimuli/tones/PercTri-18dB.wav,1.25,37,space,2.3238,G_3,stimuli/Baron6dB/070302.wav,stimuli/Ringo/010300.wav,stimuli/Hopper/030102.wav,NA,1,-18dB,PercTri,G_3,1,1,0,0,0
1,stimuli/tones/FlatIEC-18dB.wav,0.75,38,space,2.2918,G_1,stimuli/Baron6dB/070300.wav,stimuli/Ringo/010202.wav,stimuli/Arrow/040000.wav,NA,1,-18dB,Flat,G_1,1,1,0,0,0
1,stimuli/tones/silence.wav,0.75,39,noResp,NA,G_4,stimuli/Baron6dB/070003.wav,stimuli/Charlie/000300.wav,stimuli/Charlie/000303.wav,NA,1,silence,silence,B_4,0,0,0,1,0
1,stimuli/tones/FlatIEC-24dB.wav,1.25,40,space,2.5027,B_1,stimuli/Baron6dB/070000.wav,stimuli/Eagle/060200.wav,stimuli/Arrow/040002.wav,NA,1,-24dB,Flat,B_1,1,1,0,0,0
1,stimuli/tones/silence.wav,2,41,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Ringo/010303.wav,stimuli/Hopper/030200.wav,NA,1,silence,silence,R_1,1,0,0,1,0
1,stimuli/tones/FlatIEC-33dB.wav,2,42,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Laker/020202.wav,stimuli/Arrow/040100.wav,NA,0,-33dB,Flat,W_3,1,0,1,0,0
1,stimuli/tones/FlatIEC-24dB.wav,2,43,space,0.073,R_3,stimuli/Baron6dB/070102.wav,stimuli/Hopper/030002.wav,stimuli/Hopper/030000.wav,NA,1,-24dB,Flat,R_3,1,1,0,0,0
1,stimuli/tones/silence.wav,0.75,44,space,2.6241,W_4,stimuli/Baron6dB/070203.wav,stimuli/Charlie/000303.wav,stimuli/Laker/020202.wav,NA,0,silence,silence,W_4,1,0,0,0,1
1,stimuli/tones/silence.wav,2,45,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Eagle/060100.wav,stimuli/Charlie/000002.wav,NA,1,silence,silence,W_2,1,0,0,1,0
1,stimuli/tones/PercTri-24dB.wav,0.75,46,space,1.4477,R_2,stimuli/Baron6dB/070101.wav,stimuli/Ringo/010100.wav,stimuli/Ringo/010302.wav,NA,1,-24dB,PercTri,R_2,1,1,0,0,0
1,stimuli/tones/silence.wav,2,47,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Eagle/060102.wav,stimuli/Eagle/060001.wav,NA,1,silence,silence,B_2,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,48,noResp,NA,W_3,stimuli/Baron6dB/070102.wav,stimuli/Laker/020303.wav,stimuli/Laker/020203.wav,NA,1,silence,silence,R_3,0,0,0,1,0
1,stimuli/tones/FlatIEC-27dB.wav,1.25,49,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Arrow/040003.wav,stimuli/Eagle/060100.wav,NA,0,-27dB,Flat,G_2,1,0,1,0,0
1,stimuli/tones/silence.wav,0.75,50,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Arrow/040300.wav,stimuli/Laker/020302.wav,NA,1,silence,silence,R_1,1,0,0,1,0
1,stimuli/tones/silence.wav,0.75,51,noResp,NA,G_4,stimuli/Baron6dB/070303.wav,stimuli/Ringo/010003.wav,stimuli/Hopper/030001.wav,NA,1,silence,silence,G_4,1,0,0,1,0
1,stimuli/tones/PercTri-18dB.wav,1.25,52,space,1.9173,R_4,stimuli/Baron6dB/070103.wav,stimuli/Tiger/050001.wav,stimuli/Tiger/050200.wav,NA,1,-18dB,PercTri,R_4,1,1,0,0,0
1,stimuli/tones/silence.wav,0.75,53,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Eagle/060301.wav,stimuli/Eagle/060203.wav,NA,1,silence,silence,W_2,1,0,0,1,0
1,stimuli/tones/silence.wav,0.75,54,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Hopper/030003.wav,stimuli/Hopper/030002.wav,NA,1,silence,silence,B_2,1,0,0,1,0
1,stimuli/tones/PercTri-33dB.wav,0.75,55,space,1.3722,R_2,stimuli/Baron6dB/070101.wav,stimuli/Tiger/050301.wav,stimuli/Laker/020002.wav,NA,1,-33dB,PercTri,R_2,1,1,0,0,0
1,stimuli/tones/silence.wav,2,56,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Hopper/030101.wav,stimuli/Hopper/030300.wav,NA,1,silence,silence,W_4,1,0,0,1,0
1,stimuli/tones/silence.wav,0.75,57,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Arrow/040002.wav,stimuli/Ringo/010002.wav,NA,1,silence,silence,B_1,1,0,0,1,0
1,stimuli/tones/FlatIEC-33dB.wav,1.25,58,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Hopper/030300.wav,stimuli/Ringo/010300.wav,NA,0,-33dB,Flat,B_4,1,0,1,0,0
1,stimuli/tones/PercTri-21dB.wav,0.75,59,space,1.5798,W_1,stimuli/Baron6dB/070200.wav,stimuli/Laker/020101.wav,stimuli/Eagle/060202.wav,NA,1,-21dB,PercTri,W_1,1,1,0,0,0
1,stimuli/tones/PercTri-30dB.wav,1.25,60,space,2.2315,W_3,stimuli/Baron6dB/070202.wav,stimuli/Hopper/030301.wav,stimuli/Tiger/050000.wav,NA,1,-30dB,PercTri,W_3,1,1,0,0,0
1,stimuli/tones/silence.wav,2,61,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Tiger/050102.wav,stimuli/Laker/020300.wav,NA,1,silence,silence,G_1,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,62,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Hopper/030202.wav,stimuli/Ringo/010101.wav,NA,1,silence,silence,G_3,1,0,0,1,0
1,stimuli/tones/PercTri-33dB.wav,1.25,63,space,2.2516,B_3,stimuli/Baron6dB/070002.wav,stimuli/Charlie/000100.wav,stimuli/Charlie/000301.wav,NA,1,-33dB,PercTri,B_3,1,1,0,0,0
1,stimuli/tones/PercTri-18dB.wav,2,64,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Charlie/000302.wav,stimuli/Eagle/060200.wav,NA,0,-18dB,PercTri,G_1,1,0,1,0,0
1,stimuli/tones/PercTri-18dB.wav,0.75,65,space,0.1001,B_1,stimuli/Baron6dB/070000.wav,stimuli/Ringo/010001.wav,stimuli/Tiger/050101.wav,NA,1,-18dB,PercTri,B_1,1,1,0,0,0
1,stimuli/tones/silence.wav,2,66,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Tiger/050100.wav,stimuli/Charlie/000100.wav,NA,1,silence,silence,W_3,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,67,noResp,NA,R_2,stimuli/Baron6dB/070101.wav,stimuli/Arrow/040100.wav,stimuli/Arrow/040302.wav,NA,1,silence,silence,R_2,1,0,0,1,0
1,stimuli/tones/PercTri-27dB.wav,0.75,68,space,1.2973,B_4,stimuli/Baron6dB/070003.wav,stimuli/Laker/020102.wav,stimuli/Tiger/050100.wav,NA,1,-27dB,PercTri,B_4,1,1,0,0,0
1,stimuli/tones/silence.wav,0.75,69,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Arrow/040301.wav,stimuli/Arrow/040102.wav,NA,1,silence,silence,B_3,1,0,0,1,0
1,stimuli/tones/silence.wav,2,70,noResp,NA,R_4,stimuli/Baron6dB/070103.wav,stimuli/Eagle/060101.wav,stimuli/Tiger/050203.wav,NA,1,silence,silence,R_4,1,0,0,1,0
1,stimuli/tones/FlatIEC-33dB.wav,2,71,noResp,NA,R_3,stimuli/Baron6dB/070102.wav,stimuli/Laker/020301.wav,stimuli/Ringo/010000.wav,NA,0,-33dB,Flat,R_3,1,0,1,0,0
1,stimuli/tones/silence.wav,0.75,72,space,0.3036,W_3,stimuli/Baron6dB/070302.wav,stimuli/Eagle/060103.wav,stimuli/Tiger/050001.wav,NA,0,silence,silence,G_3,0,0,0,0,1
1,stimuli/tones/FlatIEC-27dB.wav,2,73,space,2.599,B_2,stimuli/Baron6dB/070001.wav,stimuli/Laker/020201.wav,stimuli/Ringo/010203.wav,NA,1,-27dB,Flat,B_2,1,1,0,0,0
1,stimuli/tones/PercTri-33dB.wav,1.25,74,space,2.5324,W_1,stimuli/Baron6dB/070200.wav,stimuli/Eagle/060002.wav,stimuli/Hopper/030003.wav,NA,1,-33dB,PercTri,W_1,1,1,0,0,0
1,stimuli/tones/silence.wav,1.25,75,noResp,NA,G_4,stimuli/Baron6dB/070303.wav,stimuli/Laker/020302.wav,stimuli/Arrow/040203.wav,NA,1,silence,silence,G_4,1,0,0,1,0
1,stimuli/tones/FlatIEC-30dB.wav,1.25,76,space,2.63,R_1,stimuli/Baron6dB/070100.wav,stimuli/Ringo/010002.wav,stimuli/Hopper/030303.wav,NA,1,-30dB,Flat,R_1,1,1,0,0,0
1,stimuli/tones/silence.wav,0.75,77,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Ringo/010302.wav,stimuli/Arrow/040301.wav,NA,1,silence,silence,G_2,1,0,0,1,0
1,stimuli/tones/silence.wav,2,78,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Arrow/040303.wav,stimuli/Tiger/050201.wav,NA,1,silence,silence,W_2,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,79,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Ringo/010101.wav,stimuli/Tiger/050102.wav,NA,1,silence,silence,W_4,1,0,0,1,0
1,stimuli/tones/PercTri-18dB.wav,2,80,space,2.4823,G_4,stimuli/Baron6dB/070303.wav,stimuli/Arrow/040000.wav,stimuli/Charlie/000200.wav,NA,1,-18dB,PercTri,G_4,1,1,0,0,0
1,stimuli/tones/silence.wav,0.75,81,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Eagle/060203.wav,stimuli/Tiger/050300.wav,NA,1,silence,silence,R_1,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,82,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Laker/020300.wav,stimuli/Eagle/060103.wav,NA,1,silence,silence,B_2,1,0,0,1,0
1,stimuli/tones/PercTri-33dB.wav,2,83,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Laker/020001.wav,stimuli/Tiger/050303.wav,NA,0,-33dB,PercTri,W_1,1,0,1,0,0
1,stimuli/tones/FlatIEC-18dB.wav,0.75,84,space,3e-4,B_3,stimuli/Baron6dB/070002.wav,stimuli/Hopper/030200.wav,stimuli/Laker/020303.wav,NA,1,-18dB,Flat,B_3,1,1,0,0,0
1,stimuli/tones/FlatIEC-30dB.wav,0.75,85,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Ringo/010103.wav,stimuli/Ringo/010100.wav,NA,0,-30dB,Flat,B_1,1,0,1,0,0
1,stimuli/tones/FlatIEC-18dB.wav,2,86,space,3.0107,W_4,stimuli/Baron6dB/070103.wav,stimuli/Tiger/050202.wav,stimuli/Charlie/000001.wav,NA,1,-18dB,Flat,R_4,0,1,0,0,0
1,stimuli/tones/PercTri-24dB.wav,2,87,space,3.0124,W_1,stimuli/Baron6dB/070300.wav,stimuli/Laker/020200.wav,stimuli/Laker/020200.wav,NA,1,-24dB,PercTri,G_1,0,1,0,0,0
1,stimuli/tones/FlatIEC-21dB.wav,2,88,space,2.8436,B_4,stimuli/Baron6dB/070003.wav,stimuli/Arrow/040103.wav,stimuli/Ringo/010202.wav,NA,1,-21dB,Flat,B_4,1,1,0,0,0
1,stimuli/tones/FlatIEC-24dB.wav,1.25,89,space,2.2961,W_2,stimuli/Baron6dB/070201.wav,stimuli/Tiger/050002.wav,stimuli/Eagle/060300.wav,NA,1,-24dB,Flat,W_2,1,1,0,0,0
1,stimuli/tones/FlatIEC-30dB.wav,1.25,90,noResp,NA,R_2,stimuli/Baron6dB/070101.wav,stimuli/Laker/020003.wav,stimuli/Eagle/060003.wav,NA,0,-30dB,Flat,R_2,1,0,1,0,0
1,stimuli/tones/silence.wav,2,91,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Charlie/000201.wav,stimuli/Arrow/040003.wav,NA,1,silence,silence,G_2,1,0,0,1,0
1,stimuli/tones/silence.wav,2,92,noResp,NA,R_3,stimuli/Baron6dB/070102.wav,stimuli/Hopper/030001.wav,stimuli/Tiger/050002.wav,NA,1,silence,silence,R_3,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,93,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Arrow/040302.wav,stimuli/Hopper/030201.wav,NA,1,silence,silence,G_3,1,0,0,1,0
1,stimuli/tones/PercTri-21dB.wav,1.25,94,space,2.0516,W_3,stimuli/Baron6dB/070202.wav,stimuli/Tiger/050201.wav,stimuli/Charlie/000000.wav,NA,1,-21dB,PercTri,W_3,1,1,0,0,0
1,stimuli/tones/FlatIEC-24dB.wav,0.75,95,space,1.4408,W_4,stimuli/Baron6dB/070203.wav,stimuli/Charlie/000301.wav,stimuli/Arrow/040303.wav,NA,1,-24dB,Flat,W_4,1,1,0,0,0
1,stimuli/tones/silence.wav,2,96,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Laker/020000.wav,stimuli/Ringo/010001.wav,NA,1,silence,silence,B_3,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,97,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Hopper/030302.wav,stimuli/Arrow/040103.wav,NA,1,silence,silence,W_4,1,0,0,1,0
1,stimuli/tones/PercTri-27dB.wav,0.75,98,space,1.354,W_2,stimuli/Baron6dB/070201.wav,stimuli/Laker/020103.wav,stimuli/Eagle/060302.wav,NA,1,-27dB,PercTri,W_2,1,1,0,0,0
1,stimuli/tones/silence.wav,1.25,99,noResp,NA,W_1,stimuli/Baron6dB/070100.wav,stimuli/Hopper/030103.wav,stimuli/Laker/020102.wav,NA,1,silence,silence,R_1,0,0,0,1,0
1,stimuli/tones/PercTri-24dB.wav,2,100,space,2.6183,B_1,stimuli/Baron6dB/070000.wav,stimuli/Tiger/050101.wav,stimuli/Tiger/050202.wav,NA,1,-24dB,PercTri,B_1,1,1,0,0,0
1,stimuli/tones/PercTri-27dB.wav,2,101,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Arrow/040201.wav,stimuli/Ringo/010102.wav,NA,0,-27dB,PercTri,W_3,1,0,1,0,0
1,stimuli/tones/silence.wav,1.25,102,space,0.1077,W_1,stimuli/Baron6dB/070200.wav,stimuli/Tiger/050303.wav,stimuli/Charlie/000203.wav,NA,0,silence,silence,W_1,1,0,0,0,1
1,stimuli/tones/silence.wav,0.75,103,noResp,NA,R_2,stimuli/Baron6dB/070101.wav,stimuli/Laker/020002.wav,stimuli/Hopper/030302.wav,NA,1,silence,silence,R_2,1,0,0,1,0
1,stimuli/tones/silence.wav,2,104,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Charlie/000200.wav,stimuli/Arrow/040101.wav,NA,1,silence,silence,B_4,1,0,0,1,0
1,stimuli/tones/silence.wav,0.75,105,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Hopper/030102.wav,stimuli/Ringo/010003.wav,NA,1,silence,silence,G_2,1,0,0,1,0
1,stimuli/tones/silence.wav,0.75,106,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Charlie/000000.wav,stimuli/Eagle/060303.wav,NA,1,silence,silence,B_2,1,0,0,1,0
1,stimuli/tones/PercTri-18dB.wav,0.75,107,space,1.2391,R_3,stimuli/Baron6dB/070102.wav,stimuli/Arrow/040101.wav,stimuli/Hopper/030103.wav,NA,1,-18dB,PercTri,R_3,1,1,0,0,0
1,stimuli/tones/silence.wav,1.25,108,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Charlie/000002.wav,stimuli/Tiger/050301.wav,NA,1,silence,silence,G_3,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,109,noResp,NA,G_4,stimuli/Baron6dB/070303.wav,stimuli/Eagle/060303.wav,stimuli/Eagle/060301.wav,NA,1,silence,silence,G_4,1,0,0,1,0
1,stimuli/tones/PercTri-24dB.wav,1.25,110,space,2.0556,G_1,stimuli/Baron6dB/070300.wav,stimuli/Laker/020203.wav,stimuli/Arrow/040202.wav,NA,1,-24dB,PercTri,G_1,1,1,0,0,0
1,stimuli/tones/FlatIEC-21dB.wav,2,111,noResp,NA,G_4,stimuli/Baron6dB/070103.wav,stimuli/Tiger/050300.wav,stimuli/Ringo/010201.wav,NA,0,-21dB,Flat,R_4,0,0,1,0,0
1,stimuli/tones/silence.wav,2,112,space,0.2901,B_1,stimuli/Baron6dB/070000.wav,stimuli/Tiger/050002.wav,stimuli/Tiger/050201.wav,NA,0,silence,silence,B_1,1,0,0,0,1
1,stimuli/tones/FlatIEC-18dB.wav,0.75,113,space,1.5019,W_4,stimuli/Baron6dB/070203.wav,stimuli/Charlie/000000.wav,stimuli/Eagle/060302.wav,NA,1,-18dB,Flat,W_4,1,1,0,0,0
1,stimuli/tones/PercTri-21dB.wav,2,114,space,2.795,B_3,stimuli/Baron6dB/070002.wav,stimuli/Laker/020102.wav,stimuli/Arrow/040303.wav,NA,1,-21dB,PercTri,B_3,1,1,0,0,0
1,stimuli/tones/PercTri-30dB.wav,1.25,115,noResp,NA,R_3,stimuli/Baron6dB/070102.wav,stimuli/Laker/020101.wav,stimuli/Laker/020303.wav,NA,0,-30dB,PercTri,R_3,1,0,1,0,0
1,stimuli/tones/PercTri-30dB.wav,0.75,116,space,1.3838,R_4,stimuli/Baron6dB/070303.wav,stimuli/Arrow/040100.wav,stimuli/Hopper/030202.wav,NA,1,-30dB,PercTri,G_4,0,1,0,0,0
1,stimuli/tones/silence.wav,0.75,117,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Tiger/050001.wav,stimuli/Tiger/050202.wav,NA,1,silence,silence,W_2,1,0,0,1,0
1,stimuli/tones/PercTri-33dB.wav,2,118,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Charlie/000301.wav,stimuli/Ringo/010302.wav,NA,0,-33dB,PercTri,W_3,1,0,1,0,0
1,stimuli/tones/FlatIEC-24dB.wav,0.75,119,space,1.6023,R_4,stimuli/Baron6dB/070103.wav,stimuli/Ringo/010002.wav,stimuli/Hopper/030000.wav,NA,1,-24dB,Flat,R_4,1,1,0,0,0
1,stimuli/tones/silence.wav,0.75,120,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Tiger/050301.wav,stimuli/Tiger/050103.wav,NA,1,silence,silence,B_4,1,0,0,1,0
1,stimuli/tones/silence.wav,1.25,121,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Arrow/040201.wav,stimuli/Hopper/030303.wav,NA,1,silence,silence,G_3,1,0,0,1,0
